#source_X source_Y lens_X lens_Y separation f1_ratio chi^2
896.592163 822.657349 889.854187 824.072693 68.437110900878906 0.856698275 793.48377978021449
896.607605 822.656860 889.910583 824.055908 68.005455017089844 0.858488500 790.91053161291723
896.572754 822.635559 889.881958 824.113953 68.110687255859375 0.861116827 791.98672986928693
896.594849 822.637512 889.874817 824.279785 68.762878417968750 0.857760310 785.77709775047970
896.608154 822.646912 889.880432 824.205322 68.644233703613281 0.858334541 786.61276813098345
896.624573 822.620667 889.906616 824.253174 68.719856262207031 0.852358878 784.82290520925835
896.637512 822.623718 890.083496 824.145386 66.879730224609375 0.854365826 782.72036324203668
896.600342 822.611755 890.258789 824.205505 64.995231628417969 0.853642225 785.36339201118938
896.629456 822.623169 890.393555 824.077209 63.647590637207031 0.851764619 787.15787270465603
896.652039 822.638794 890.304077 824.169128 64.906394958496094 0.854211748 784.68602370405858
896.629822 822.639404 890.315002 824.275574 64.842018127441406 0.847690701 784.88221135769345
896.643860 822.621399 890.175354 824.197388 66.177787780761719 0.855473280 782.13447281144272
896.672974 822.638428 890.169739 824.226501 66.541633605957031 0.846132100 784.17318886378166
896.640320 822.613464 890.273193 824.155457 65.118789672851562 0.854718149 783.37595378690401
896.612488 822.624878 890.077820 824.091431 66.570297241210938 0.854312181 785.30788983964908
896.670044 822.623962 890.048523 824.187988 67.629051208496094 0.848242640 784.93891437159527
896.659851 822.578796 890.062256 824.161316 67.440261840820312 0.851355255 786.38198924276935
896.636841 822.568054 890.180725 824.275574 66.380332946777344 0.854370952 784.51612150290248
896.605652 822.588257 890.172302 824.441895 66.548995971679688 0.853246093 783.40508683762005
896.628540 822.621765 889.983704 824.299255 68.121871948242188 0.854128003 781.81749461260449
896.622620 822.631531 890.012451 824.444641 68.131935119628906 0.853528559 782.74603703579794
896.626709 822.602173 890.141663 824.368958 66.810813903808594 0.852145612 780.74846002890411
896.593018 822.584106 890.039856 824.359070 67.485511779785156 0.856403947 784.53392790319492
896.666565 822.636902 890.077271 824.260803 67.457275390625000 0.856035054 784.50701663633811
896.620300 822.612183 890.151672 824.434448 66.800788879394531 0.849022686 783.07944914842926
896.674988 822.564453 890.265137 824.533875 66.653465270996094 0.852327228 789.28960452451724
896.699097 822.619873 890.325012 824.335571 65.613464355468750 0.848555446 785.69622284961360
896.657654 822.575745 890.280090 824.206238 65.431945800781250 0.848858178 783.58475364842491
896.632507 822.622864 890.210693 824.139954 65.589889526367188 0.851566315 782.49585697367922
896.607788 822.642334 890.293274 824.197388 64.641555786132812 0.862305582 792.89294915493213
896.603027 822.604736 890.283447 824.362305 65.200744628906250 0.855207801 784.83492101415050
896.717163 822.573730 890.178284 824.444275 67.603599548339844 0.844271421 793.64165059241179
896.708130 822.639099 890.377808 824.270874 64.980285644531250 0.840259373 789.30265915092923
896.665833 822.666626 890.264587 824.074036 65.148139953613281 0.845229626 789.13552117204631
896.678467 822.656189 890.347656 824.209351 64.794372558593750 0.851515651 787.79880903912124
896.607666 822.594788 890.243591 824.252747 65.370346069335938 0.854889750 784.13366774352517
896.631775 822.614441 890.124939 824.403381 67.077857971191406 0.853990912 780.72680592435688
896.648132 822.597595 890.188721 824.558167 67.098930358886719 0.856765628 785.70668081179997
896.651062 822.579834 890.038330 824.378479 68.118621826171875 0.857868552 785.24191896587661
896.614258 822.581909 889.967773 824.528503 68.841217041015625 0.861408651 785.88561139907119
896.642944 822.655151 890.158142 824.391846 66.730468750000000 0.856259942 785.69204995235759
896.658325 822.623596 890.142456 824.199158 66.634300231933594 0.844214082 784.90174519652635
896.691284 822.624329 890.248474 824.286011 66.137222290039062 0.850900292 784.53679738227925
896.643677 822.581482 890.071838 824.279053 67.468223571777344 0.860027909 786.65536065776314
896.599731 822.613525 889.933350 824.335205 68.438056945800781 0.857266009 783.11750900976438
896.649719 822.567200 890.032288 824.260071 67.895515441894531 0.858526886 788.76042895505771
896.665833 822.560913 890.152100 824.227234 66.831504821777344 0.859190404 793.06015220667655
896.632080 822.648438 890.061157 824.117859 66.928184509277344 0.848386407 787.40347257024246
896.678711 822.597656 889.999817 824.262634 68.419967651367188 0.859619737 790.71326500217435
896.575378 822.657471 890.117371 824.389526 66.461273193359375 0.855508626 791.39479065900389
896.625916 822.650757 889.992859 824.353882 68.071273803710938 0.857411623 784.11292221868894
896.649109 822.584534 890.170715 824.531372 67.240081787109375 0.860853434 789.52616626614292
896.628418 822.571350 889.996216 824.521301 68.714385986328125 0.863383949 789.92559511262857
896.625183 822.555420 890.129517 824.536316 67.502502441406250 0.853699386 787.14167246660338
896.642639 822.652771 890.119446 824.500366 67.391189575195312 0.854876578 786.57744532822687
896.663879 822.554382 890.069885 824.454895 68.212379455566406 0.852201343 788.62371466705383
896.614319 822.589294 890.198059 824.625244 66.911392211914062 0.856736839 787.33452972450129
896.599670 822.613098 890.147400 824.541199 66.937881469726562 0.858881414 785.62178366229773
896.619812 822.574585 890.048828 824.424072 67.853462219238281 0.856722176 783.75040948350829
896.629333 822.582153 890.197998 824.274963 66.104873657226562 0.845958889 784.60872116255382
896.641113 822.637024 890.031128 824.467468 68.175956726074219 0.852490485 783.74811424209372
896.674500 822.575745 890.203979 824.467224 67.008666992187500 0.851775348 785.69678017088859
896.574158 822.646606 890.067383 824.412964 67.018112182617188 0.863541007 790.70897390539312
896.573242 822.620483 890.065796 824.559631 67.494834899902344 0.858598113 788.20854390050897
896.640869 822.650024 890.128235 824.477234 67.235191345214844 0.857986271 786.75227649478779
896.602417 822.620422 890.199768 824.570312 66.528221130371094 0.851132035 787.82819773960546
896.647766 822.626709 890.108398 824.632935 67.991539001464844 0.854382515 787.48896398520674
896.657654 822.666748 889.992065 824.437317 68.553565979003906 0.852678061 789.47509236109124
896.611206 822.645447 889.970520 824.328491 68.095420837402344 0.846789598 791.14808409699208
896.659912 822.562927 890.038940 824.251831 67.919845581054688 0.844970405 791.07417080690971
896.620605 822.670837 889.856934 824.337952 69.243011474609375 0.854144692 790.47077952407710
896.604736 822.558533 890.050537 824.314331 67.445922851562500 0.858734846 788.53013801210534
896.580078 822.625610 889.880554 824.495117 69.137451171875000 0.860091925 785.81795954640097
896.635071 822.552551 890.012024 824.442261 68.460372924804688 0.857386589 788.58137689798923
896.586426 822.578735 890.204102 824.263428 65.613220214843750 0.860095024 790.08272037608072
896.639709 822.571167 890.300537 824.142151 64.917480468750000 0.855055332 788.07934408952713
896.623779 822.607544 890.302246 824.244934 64.909660339355469 0.846436441 784.06410338518992
896.661499 822.605469 890.381287 824.371155 64.845619201660156 0.842350185 785.02098744153568
896.689514 822.598328 890.352417 824.229919 65.045043945312500 0.841383934 784.80342392796342
896.645935 822.588623 890.213013 824.208130 65.938461303710938 0.845019519 784.02867699300498
896.597534 822.658630 890.014160 824.253113 67.330703735351562 0.857126892 787.09522600687706
896.602356 822.625854 890.159302 824.332581 66.252807617187500 0.860038221 784.89611686972762
896.619202 822.595764 890.159058 824.253113 66.293357849121094 0.853648126 781.94384853342149
896.645996 822.575256 890.034973 824.372009 68.097297668457031 0.856568038 784.64383162005447
896.642639 822.649475 889.898499 824.378662 69.205184936523438 0.854325175 785.98410377419430
896.591675 822.613770 889.826111 824.199829 69.072944641113281 0.864100039 789.36590589953687
896.630432 822.666382 890.002197 824.048828 67.302429199218750 0.860130847 791.53239408186937
896.643494 822.638245 890.189697 824.119385 65.818458557128906 0.854878366 783.97981833457209
896.685059 822.587280 890.166199 824.236267 66.838417053222656 0.848691404 784.67561131260913
896.611755 822.615967 890.035522 824.339172 67.574653625488281 0.849970698 783.81289832941229
896.677429 822.626770 890.132507 824.402954 67.409645080566406 0.844150901 786.79828550113859
896.705444 822.577209 890.304199 824.526611 66.513458251953125 0.848122895 791.79756134649745
896.618591 822.589966 890.481812 824.516907 63.936042785644531 0.852625489 792.69656908251125
896.665283 822.611816 890.347534 824.364868 65.171188354492188 0.848326504 782.55128696798965
896.678955 822.598328 890.209534 824.244873 66.356124877929688 0.851276100 783.02969585726350
896.642273 822.618103 890.298706 824.063293 64.670692443847656 0.847954333 784.39300497177339
896.662720 822.580566 890.170593 824.071655 66.211929321289062 0.852525234 787.30388551732472
896.672424 822.597656 890.277710 824.053406 65.189712524414062 0.850425780 785.42368716158273
896.644531 822.576233 890.115417 824.237732 66.967796325683594 0.854684830 784.18804655654401
896.629639 822.611084 890.311401 824.286865 64.974739074707031 0.845688403 783.79586551358454
896.661072 822.614868 890.367065 824.363586 64.932266235351562 0.849058867 782.97773366862600
896.652893 822.623718 890.298828 824.301453 65.323974609375000 0.852477372 782.10122763575328
896.620117 822.583862 890.203552 824.269897 65.945755004882812 0.852189243 782.79480825929409
896.659119 822.666077 890.190918 824.333435 66.395698547363281 0.849542618 787.14099071906014
896.630371 822.569763 890.228210 824.392090 66.165267944335938 0.856441975 785.20155897138613
896.674866 822.599670 890.035156 824.539978 68.759033203125000 0.853908658 787.16449207974904
896.636597 822.621033 890.108704 824.430664 67.334342956542969 0.859699428 783.82558892360748
896.568970 822.642212 890.122498 824.350708 66.290153503417969 0.859867513 790.20662652233818
896.552124 822.637756 889.944031 824.435730 68.072380065917969 0.865772784 792.69810437118633
896.624695 822.679871 889.807312 824.409363 69.911384582519531 0.857208610 792.91730076228703
896.588745 822.613220 889.787048 824.275818 69.599388122558594 0.855974078 788.89325694088996
896.667664 822.575012 889.858032 824.362671 69.981269836425781 0.860166907 793.58384705226410
896.597534 822.554688 889.908447 824.505920 69.260612487792969 0.854432702 790.39091641449681
896.583130 822.609070 889.729797 824.419617 70.459274291992188 0.857534528 788.98323001226970
896.678955 822.621033 889.919250 824.566162 69.917938232421875 0.853632390 790.75151335130897
896.594360 822.627808 890.023193 824.378052 67.594619750976562 0.849446535 787.67507874990292
896.708069 822.588623 890.039612 824.429626 68.764122009277344 0.848339319 792.44498252168705
896.608704 822.602722 890.027161 824.318115 67.606086730957031 0.841843665 795.61688804546782
896.577759 822.650818 889.994629 824.368347 67.626708984375000 0.847096622 797.78688826468169
896.547974 822.625061 890.049072 824.444031 67.081642150878906 0.853982985 794.78260467409734
896.685120 822.608521 890.058716 824.607300 68.797683715820312 0.849819839 790.81129100931946
896.617371 822.593567 890.237366 824.641296 66.603675842285156 0.850602746 788.51801234492507
896.672302 822.561401 890.049316 824.461975 68.489494323730469 0.850775659 788.81978911049544
896.585693 822.560608 890.099243 824.442078 67.132873535156250 0.854689658 788.72373158889161
896.669800 822.613892 890.098694 824.401184 67.689750671386719 0.861152470 789.37964872431337
896.616028 822.606079 890.082214 824.553040 67.768180847167969 0.849755585 785.43677143991124
896.601379 822.569824 890.102539 824.553711 67.541351318359375 0.856337667 786.49190766641846
896.659119 822.617737 890.054626 824.454712 68.140701293945312 0.850481331 783.34206617100904
896.654114 822.598938 890.069885 824.327515 67.665077209472656 0.847283244 783.40047413474167
896.663635 822.592834 890.010193 824.319275 68.325401306152344 0.848276675 785.21467478830994
896.616150 822.622742 889.974121 824.332764 68.174720764160156 0.849085569 785.60860403120387
896.605347 822.612244 889.862610 824.342102 69.193328857421875 0.851720750 787.05344281250962
896.575012 822.576233 889.971191 824.383789 68.056488037109375 0.857307494 788.12406824285881
896.621033 822.623291 890.125427 824.221008 66.490791320800781 0.862458885 786.74087173405326
896.571838 822.629578 890.047729 824.399414 67.193450927734375 0.863023341 788.52686444677977
896.617310 822.666321 890.224670 824.233765 65.425071716308594 0.857468486 789.21380736415381
896.630371 822.660339 890.138184 824.195984 66.313056945800781 0.856210828 785.88135071054728
896.636536 822.607422 890.130249 824.172119 66.516380310058594 0.861389458 787.18604770814318
896.665405 822.638611 890.184814 824.140076 66.123382568359375 0.857228935 786.66495038036896
896.622437 822.584473 890.262756 824.236450 65.313110351562500 0.850467265 783.47545484512386
896.656189 822.629028 890.100220 824.200928 67.013290405273438 0.855352163 782.92813642103545
896.643127 822.609497 890.109375 824.333374 67.167976379394531 0.846169889 783.33919153888792
896.621704 822.634521 889.976746 824.513733 68.641372680664062 0.853105605 784.70713635951256
896.600159 822.604980 890.131042 824.394958 66.719154357910156 0.857303083 782.95070634876811
896.615601 822.625122 890.005127 824.272827 67.718536376953125 0.852342904 783.00488805303257
896.617676 822.599976 890.103394 824.349182 67.045715332031250 0.846940398 784.84090495140333
896.650330 822.581848 889.981445 824.418518 68.756759643554688 0.851141691 784.79606443815749
896.597412 822.665161 889.879944 824.617737 69.535209655761719 0.863521814 793.07211088382110
896.631470 822.590759 889.841675 824.574036 70.310798645019531 0.864849567 790.59792864427698
896.650574 822.633728 889.686157 824.727295 72.286506652832031 0.855529308 798.92258350171653
896.608887 822.604431 889.672485 824.902100 72.632049560546875 0.864724219 799.31428907507961
896.621216 822.639587 889.596924 824.718445 72.815048217773438 0.866011143 797.85523019046923
896.558350 822.602173 889.668335 824.613647 71.345611572265625 0.872138202 797.16409425169400
896.608398 822.596436 889.777832 824.512024 70.515258789062500 0.868851364 792.50378663599508
896.648987 822.623535 889.866699 824.583984 70.175819396972656 0.858314812 787.79970557661420
896.636292 822.610474 889.817139 824.389954 70.052246093750000 0.855960429 785.40585849458273
896.663818 822.622803 889.939026 824.296204 68.882911682128906 0.854150534 784.87671362360015
896.585571 822.610596 890.091553 824.357666 66.845687866210938 0.854218066 784.75947777093097
896.631714 822.575989 890.066772 824.355408 67.610115051269531 0.858742952 784.82020450503489
896.639648 822.606384 890.099854 824.521729 67.736160278320312 0.848359168 784.36366584560972
896.651062 822.623047 890.246460 824.363953 65.971710205078125 0.844182551 784.05459317258158
896.648254 822.584045 890.145325 824.340454 66.955375671386719 0.841958463 787.86924550277524
896.595032 822.645325 889.970398 824.254761 67.764305114746094 0.854448855 786.47631734214804
896.606506 822.604492 889.997620 824.316223 67.859992980957031 0.861098409 783.83240387413321
896.653503 822.592590 890.122131 824.447144 67.488265991210938 0.850672483 782.19716180912576
896.606384 822.665100 890.228088 824.393494 65.686782836914062 0.846560061 794.14594507499851
896.695679 822.614685 890.334473 824.220459 65.213859558105469 0.840098441 786.10843177576157
896.700928 822.565979 890.239136 824.254639 66.387237548828125 0.838306367 792.85921366748153
896.678711 822.593567 890.186829 824.443604 67.098434448242188 0.845379949 785.15288596412131
896.663025 822.613403 890.380798 824.392212 64.900306701660156 0.851227224 784.38964511116467
896.629456 822.623108 890.365845 824.265198 64.364303588867188 0.844755232 785.82111793505044
896.622742 822.575439 890.352417 824.284363 64.600349426269531 0.849033475 785.42757946470715
896.675903 822.634033 890.171448 824.309998 66.766021728515625 0.850364745 783.11744352398352
896.588562 822.585266 890.325195 824.305664 64.563743591308594 0.856387734 789.73911724640993
896.646362 822.634094 890.400757 824.231873 64.080612182617188 0.843916476 786.02085749490539
896.675781 822.591492 890.425842 824.316711 64.447792053222656 0.842596889 784.78944891034712
896.695374 822.662109 890.371216 824.328735 65.008369445800781 0.846661925 791.03640019123634
896.729675 822.583679 890.428101 824.235229 64.753173828125000 0.845346391 791.95566308320213
896.667725 822.584351 890.269836 824.229980 65.665016174316406 0.846083701 782.91153065785056
896.634338 822.580872 890.300354 824.323364 65.298789978027344 0.848947585 782.85385856272501
896.692383 822.626953 890.364929 824.373474 65.246849060058594 0.843718231 786.42482412840502
896.661926 822.601257 890.562622 824.179993 62.625083923339844 0.847252429 788.39791603143772
896.673218 822.584595 890.634338 824.286926 62.365871429443359 0.836091518 794.44846708972295
896.678345 822.630798 890.524048 824.125000 62.950897216796875 0.848284423 788.66012981583208
896.646057 822.588013 890.358154 824.230103 64.597900390625000 0.841411829 786.25589917963589
896.644165 822.600342 890.172180 824.277954 66.457633972167969 0.842732668 785.75056748496638
896.673401 822.558350 890.346191 824.189209 64.948059082031250 0.850455344 788.52127664020884
896.644897 822.601929 890.341431 824.366943 65.066368103027344 0.855067492 784.31563602697611
896.676941 822.595276 890.458374 824.508179 64.670967102050781 0.844178200 789.46201729794245
896.643066 822.585876 890.417725 824.512268 64.774833679199219 0.855631649 790.53653141423172
896.627197 822.629517 890.447144 824.483887 64.135536193847656 0.846492827 791.81536244640017
896.666748 822.604858 890.456543 824.440674 64.370124816894531 0.844876409 786.95656188028556
896.708679 822.526306 890.511719 824.301270 64.074699401855469 0.838765383 799.04128819230300
896.725525 822.547913 890.484558 824.211914 64.202369689941406 0.845072508 797.33465954552696
896.611938 822.536987 890.407166 824.171448 63.779380798339844 0.849307299 797.11681774407964
896.677551 822.660095 890.559448 824.196777 62.702865600585938 0.836934805 797.07662343912421
896.649719 822.589783 890.632751 824.014771 61.463039398193359 0.846101642 795.07485542303846
896.674377 822.542847 890.474365 824.054871 63.434307098388672 0.844499469 795.22335496744631
896.731262 822.556335 890.317078 824.225952 65.881568908691406 0.849723876 799.10579318027942
896.580933 822.611267 890.270813 824.292542 64.910774230957031 0.854332507 788.43770627547826
896.653381 822.572021 890.111206 824.424744 67.586616516113281 0.859647393 788.23194653511814
896.652405 822.639587 890.161560 824.502869 67.124725341796875 0.852407694 785.07096363389144
896.581726 822.594482 889.967407 824.659058 68.874717712402344 0.856172681 788.74669011854621
896.617493 822.639465 890.044861 824.475586 67.833358764648438 0.847013772 789.26515900867753
896.616028 822.584473 889.936829 824.443665 68.915313720703125 0.847865343 789.04640094066883
896.581360 822.629333 890.119080 824.346436 66.463973999023438 0.858350515 786.22297912813929
896.655396 822.591797 890.251404 824.169861 65.559852600097656 0.857024848 786.29798840827561
896.675720 822.562561 890.063354 824.220032 67.760322570800781 0.848819554 789.76372033267955
896.654419 822.651062 890.029602 824.265747 67.778411865234375 0.853433609 784.48037044191926
896.665771 822.594971 890.191711 824.228149 66.368186950683594 0.847837985 782.11885456895254
896.625793 822.569580 890.249695 824.262512 65.574356079101562 0.854262829 785.15482705092279
896.634888 822.562866 890.269836 824.321045 65.637931823730469 0.847964823 785.03498309503505
896.629700 822.633057 890.410767 824.264709 63.908416748046875 0.856811523 789.39340613541128
896.634888 822.632141 890.329102 824.453491 65.241737365722656 0.851609528 785.53146062635403
896.688416 822.635620 890.356018 824.345276 65.197746276855469 0.847058654 785.81940089397222
896.647827 822.650085 890.205505 824.365356 66.267570495605469 0.852978051 784.12966645177721
896.606079 822.580078 890.094482 824.378723 67.149101257324219 0.854226887 783.47034850979855
896.646179 822.667053 889.907288 824.212708 68.723937988281250 0.848281980 793.00450463457230
896.663879 822.625183 890.015015 824.060120 67.611320495605469 0.848825812 788.01560007392277
896.627869 822.612305 890.106079 824.097778 66.486907958984375 0.848840833 785.34839025421491
896.702087 822.636719 890.074280 824.111450 67.491546630859375 0.853177071 791.16860980974889
896.645386 822.563293 889.973145 824.125244 68.115104675292969 0.849149585 793.07953498168490
896.614990 822.643738 890.088257 824.165833 66.616554260253906 0.845258117 790.80216619010002
896.700867 822.556091 890.129395 824.318481 67.628723144531250 0.847228527 792.40913900545081
896.673828 822.572998 890.126587 824.443176 67.682518005371094 0.856516898 788.47263449167895
896.668213 822.590698 890.095886 824.260071 67.403373718261719 0.844718218 785.90795301624985
896.667664 822.609253 890.212891 824.326660 66.392639160156250 0.847607017 781.46383470610806
896.657288 822.647583 890.188110 824.352417 66.499053955078125 0.859104335 787.81918045750956
896.607422 822.584900 890.114075 824.385498 66.979454040527344 0.852342069 783.21255348462716
896.599487 822.609497 890.150391 824.550964 66.945838928222656 0.856204152 785.11530728565231
896.617126 822.602112 890.122009 824.388123 66.957817077636719 0.863522053 787.01677828287461
896.616089 822.571472 890.064880 824.536072 67.984062194824219 0.852789700 785.30742353931817
896.629089 822.583191 890.194275 824.352905 66.336914062500000 0.860433578 786.46588198670327
896.669312 822.588318 890.093201 824.402832 67.809234619140625 0.855251074 784.81244107356360
896.657471 822.582642 890.082947 824.341675 67.649391174316406 0.851789296 782.96490462770987
896.696228 822.626038 890.143677 824.405945 67.492523193359375 0.847179592 787.17021653286781
896.651733 822.569580 890.161133 824.306091 66.785682678222656 0.856172681 785.60496372610305
896.590149 822.596008 890.336670 824.135925 64.016487121582031 0.851852775 790.97516140907214
896.606018 822.610107 890.251404 824.212219 65.141426086425781 0.842752337 791.13367382040235
896.623169 822.664795 890.278381 824.250732 65.007537841796875 0.849979341 788.50736740162870
896.676758 822.645508 890.163940 824.262390 66.702575683593750 0.844196141 786.58807269592114
896.635315 822.587219 890.195068 824.328247 66.313995361328125 0.849094629 781.72333778512677
896.699585 822.621338 890.354431 824.393127 65.483566284179688 0.842844665 787.39735101823248
896.645325 822.608704 890.475037 824.242004 63.445022583007812 0.848180354 785.55361713076013
896.671021 822.587402 890.328796 824.368835 65.481376647949219 0.847713768 782.96101313133749
896.627747 822.597473 890.129150 824.398193 67.030059814453125 0.850742280 781.37727736380214
896.641602 822.611084 890.135071 824.294556 66.804649353027344 0.846020341 783.07964200956701
896.681946 822.639709 890.269348 824.324646 65.904838562011719 0.851875603 785.30321493204053
896.651550 822.592773 890.188599 824.490479 66.953872680664062 0.846995473 783.87570548753160
896.624084 822.620422 890.093506 824.377869 67.223411560058594 0.854520321 780.90012235354800
896.614441 822.582458 890.223511 824.427612 66.120491027832031 0.854198992 783.49871926500248
896.647705 822.608765 890.354919 824.316895 64.813720703125000 0.851760566 782.59022076529868
896.663513 822.646240 890.167236 824.463440 67.051788330078125 0.855177581 786.74038960099949
896.638855 822.663391 889.970459 824.559814 68.912178039550781 0.857092500 790.12130989471825
896.635132 822.661377 890.032776 824.408386 67.886009216308594 0.851005793 787.22811208423741
896.640808 822.614502 890.046875 824.510498 68.199378967285156 0.852545321 782.79846715506892
896.671631 822.648010 890.114502 824.450684 67.596069335937500 0.849059224 787.11796934910035
896.692444 822.622131 890.253723 824.259949 66.038986206054688 0.838870645 788.58559306232110
896.655884 822.553589 890.289368 824.287292 65.587623596191406 0.844823182 787.18657909604588
896.618530 822.572693 890.240356 824.465576 66.132087707519531 0.856775045 785.92861404009432
896.646912 822.555908 890.227173 824.482971 66.625152587890625 0.848396420 786.66230047683985
896.690186 822.575806 890.394348 824.318848 64.934730529785156 0.843129575 786.01378319819696
896.621094 822.623962 890.425842 824.152649 63.427810668945312 0.845273793 788.91709319871359
896.648865 822.537598 890.399536 824.333008 64.631103515625000 0.847697973 790.94192790647685
896.692078 822.594849 890.217163 824.346436 66.674041748046875 0.840448558 788.05304560707441
896.615967 822.594788 890.153870 824.495789 66.954963684082031 0.848425269 784.88110061300972
896.667297 822.572632 890.211121 824.331299 66.512733459472656 0.852854729 784.55942333761698
896.709167 822.606445 890.380066 824.312988 65.158058166503906 0.843493164 786.61621262316396
896.646606 822.618652 890.277527 824.126282 65.058128356933594 0.848660171 782.54082179540774
896.602417 822.620728 890.121765 824.143799 66.172775268554688 0.853110015 785.15732254247246
896.650940 822.632568 890.106995 824.162659 66.801231384277344 0.850485444 782.76678203098754
896.657776 822.620972 890.272766 824.103638 65.155654907226562 0.848814368 782.74436252181522
896.656677 822.620850 890.444824 824.237976 63.803817749023438 0.845017016 784.67385011494980
896.668823 822.610352 890.351990 824.261841 64.899749755859375 0.843775928 782.85813332746295
896.640747 822.641052 890.288757 824.225037 65.072296142578125 0.851895034 783.32567794222791
896.653259 822.593323 890.330933 824.241577 64.944458007812500 0.847884059 781.96534386328710
896.636292 822.618652 890.259094 824.362732 65.717193603515625 0.853039920 781.57060128319915
896.638000 822.644043 890.198303 824.416992 66.392234802246094 0.856959879 785.08903631521639
896.626160 822.619751 890.010071 824.358093 67.996040344238281 0.845956743 787.26651684039518
896.636719 822.598816 889.867249 824.345581 69.492553710937500 0.855391443 784.65302436820139
896.619995 822.626526 890.016418 824.342346 67.819107055664062 0.856394887 781.55483947635605
896.626465 822.638123 890.093567 824.493042 67.503860473632812 0.860591948 786.06393320250925
896.687500 822.621033 890.290771 824.374512 65.929122924804688 0.854779720 787.71305125750541
896.637695 822.606140 890.185852 824.368652 66.481239318847656 0.850627720 780.58738832820393
896.629517 822.614075 890.067078 824.296875 67.341148376464844 0.852009475 781.07648701382027
896.627075 822.647949 890.135864 824.464417 67.001327514648438 0.848162830 787.41256926063784
896.643127 822.574463 890.141846 824.574524 67.611656188964844 0.855445921 786.12259983734828
896.682617 822.632935 889.989685 824.519897 69.121223449707031 0.852265716 789.63928941361326
896.619751 822.566101 889.965576 824.336914 68.444541931152344 0.846890986 791.39064340825269
896.671631 822.643127 890.049316 824.397095 68.095489501953125 0.843376935 791.11525501055860
896.655518 822.691223 890.163879 824.500244 66.985511779785156 0.847603023 799.26761581091705
896.694031 822.654358 890.244324 824.312988 66.196052551269531 0.836354494 796.90657862765852
896.655212 822.630798 890.388916 824.421753 64.781036376953125 0.836883962 794.97151680665434
896.700806 822.649109 890.454224 824.248962 64.095130920410156 0.839774907 790.88072688513216
896.635620 822.624573 890.483704 824.371582 63.567924499511719 0.848993897 788.64151305883968
896.623047 822.648376 890.283997 824.485046 65.601676940917969 0.849494636 788.94587979580524
896.627258 822.579041 890.190308 824.562683 66.952499389648438 0.852456093 784.91190921879172
896.690552 822.600891 890.149658 824.407410 67.450637817382812 0.853179753 786.45389612656504
896.622864 822.620728 890.032532 824.332153 67.680709838867188 0.857604742 781.51497646068231
896.681763 822.635681 890.076538 824.197632 67.466667175292969 0.848989606 785.60090928204090
896.665527 822.594543 890.196411 824.355408 66.642570495605469 0.843304396 784.48739602865385
896.642639 822.565857 890.175232 824.505493 67.114906311035156 0.848941982 785.49919867153608
896.669434 822.606812 890.190796 824.322144 66.616622924804688 0.854724467 783.04759884712337
896.638794 822.598083 890.204163 824.396057 66.410194396972656 0.849658787 781.14710573069374
896.653992 822.635376 890.244934 824.271729 65.749671936035156 0.847192049 782.46859669813671
896.631653 822.590637 890.366394 824.353638 64.695297241210938 0.848971665 783.69387613973890
896.629150 822.594543 890.194702 824.233337 66.000228881835938 0.851849854 781.69077226314789
896.600586 822.620605 890.030334 824.272583 67.341011047363281 0.856377602 782.97238291082090
896.634338 822.569641 889.992493 824.252441 68.105995178222656 0.857971728 787.28555231139921
896.646423 822.632263 890.050781 824.111755 67.189826965332031 0.845503867 788.25676281364474
896.602722 822.632202 889.917358 824.245422 68.359855651855469 0.850669026 788.28617651843604
896.662476 822.564819 890.112610 824.286499 67.317298889160156 0.851424277 785.82451961415245
896.634766 822.602722 890.131348 824.465027 67.242187500000000 0.860696793 785.19202742872540
896.614868 822.631958 890.006958 824.574341 68.461509704589844 0.862117410 786.88416252360014
896.613159 822.563904 890.102844 824.449341 67.371696472167969 0.852339625 785.46382054921912
896.625671 822.610229 890.155884 824.538513 67.105247497558594 0.861155987 786.77860192847163
896.618530 822.606506 890.253235 824.481262 65.958244323730469 0.855051398 783.86732433381883
896.618835 822.611938 890.148499 824.306030 66.483078002929688 0.850630820 781.66630402475869
896.619324 822.599792 889.949890 824.374756 68.601722717285156 0.860912144 783.67262294063767
896.592407 822.630005 889.934326 824.378418 68.425178527832031 0.849373996 789.94452783220288
896.580750 822.588562 889.752319 824.270630 69.903579711914062 0.855941057 793.09411582157713
896.606445 822.601318 889.709412 824.424561 70.911491394042969 0.864963293 789.41028603152427
896.562439 822.616760 889.759033 824.453064 70.045860290527344 0.864283979 789.43175531470899
896.598145 822.653564 889.869080 824.318481 68.903816223144531 0.852126122 790.42080768420374
896.678284 822.587158 889.951111 824.455566 69.399284362792969 0.854735196 788.84912186624751
896.674194 822.628540 890.073853 824.548401 68.326469421386719 0.848180950 788.61710544633581
896.640259 822.619202 890.170959 824.502808 66.975097656250000 0.849574327 783.38209689369307
896.641602 822.599121 889.998230 824.443848 68.533683776855469 0.851450264 782.84765960970617
896.623779 822.617371 890.021912 824.273743 67.656448364257812 0.851626217 782.30713813044838
896.621338 822.585327 890.012024 824.330505 67.948226928710938 0.850288451 784.32513518366363
896.653503 822.612549 890.044800 824.142456 67.427772521972656 0.860268652 787.67700977610627
896.589783 822.630493 890.134949 824.269592 66.197357177734375 0.860458791 786.62461489002158
